Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,casecost (product.metafields.custom.casecost),caseqty (product.metafields.custom.caseqty),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Flavor (product.metafields.shopify.flavor),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
deep-garam-masala-pwd-200g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-garam-masala-pwd-200g-apniroots-grocery-2.jpg?v=1747335964,2,DEEP GARAM MASALA PWD 200G - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep-fulvadi-340g,DEEP  -  FULVADI  -  340GM,<p>DEEP FULVADI 340G - '011433160650</p>,DEEP,,"",Namkeen,true,Title,Default Title,,,,,,,,'011433160650,340.0,shopify,0,deny,manual,2.99,,true,true,,,,,'011433160650,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-fulvadi-340g-apniroots-grocery-1.jpg?v=1747335965,1,DEEP FULVADI 340G - apniroots Grocery,false,,,,,,,,,,,,,,'37.5,'15.0,,,,,,,,,,g,,2.50,active
deep-fulvadi-340g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-fulvadi-340g-apniroots-grocery-2.jpg?v=1747335965,2,DEEP FULVADI 340G - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep-fried-onion-800g,DEEP FRIED ONION 800G,<p>DEEP FRIED ONION 800G - '011433153843</p>,DEEP,Uncategorized,"",Fried Onion,false,Title,Default Title,,,,,,,,'011433153843,800.0,shopify,-45,deny,manual,5.99,,true,false,,,,,'011433153843,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-fried-onion-800g-apniroots-grocery-1.jpg?v=1734167291,1,DEEP FRIED ONION 800G - apniroots Grocery,false,,,,,,,,,,,,,,,,,,,,,,,,,g,,,archived
deep-fried-onion-800g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-fried-onion-800g-apniroots-grocery-2.jpg?v=1734167291,2,DEEP FRIED ONION 800G - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep-fried-onion-400g,DEEP FRIED ONION 400G,<p>DEEP FRIED ONION 400G - '011433153850</p>,DEEP,Uncategorized,"",Fried Onion,false,Title,Default Title,,,,,,,,'011433153850,400.0,shopify,-56,deny,manual,3.49,,true,false,,,,,'011433153850,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-fried-onion-400g-apniroots-grocery-1.jpg?v=1734167292,1,DEEP FRIED ONION 400G - apniroots Grocery,false,,,,,,,,,,,,,,,,,,,,,,,,,g,,,archived
deep-fried-onion-400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-fried-onion-400g-apniroots-grocery-2.jpg?v=1734167292,2,DEEP FRIED ONION 400G - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep-flexseed-para-325gm,DEEP  -  FLEXSEED PARA  -  325GM,<p>DEEP FLEXSEED PARA 325GM - '011433161787</p>,DEEP,,"",Namkeen,true,Title,Default Title,,,,,,,,'011433161787,325.0,,-3,deny,manual,5.99,,true,true,,,,,'011433161787,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-flexseed-para-325gm-apniroots-grocery-1.jpg?v=1734167292,1,DEEP FLEXSEED PARA 325GM - apniroots Grocery,false,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
deep-flexseed-para-325gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-flexseed-para-325gm-apniroots-grocery-2.jpg?v=1734167292,2,DEEP FLEXSEED PARA 325GM - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep-fenugreek-seeds-400gm,DEEP FENUGREEK SEEDS 400GM,<p>DEEP FENUGREEK SEEDS 400GM - '011433071192</p>,DEEP,,"",Masala Powder,false,Title,Default Title,,,,,,,,'011433071192,400.0,,-47,deny,manual,4.99,,true,false,,,,,'011433071192,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-fenugreek-seeds-400gm-apniroots-grocery-1.jpg?v=1734167293,1,DEEP FENUGREEK SEEDS 400GM - apniroots Grocery,false,,,,,,,,,,,,,,,,,,,,,,,,,g,,,archived
deep-fenugreek-seeds-400gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-fenugreek-seeds-400gm-apniroots-grocery-2.jpg?v=1734167293,2,DEEP FENUGREEK SEEDS 400GM - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep-fenugreek-7-0z,DEEP FENUGREEK 7 0Z,<p>DEEP FENUGREEK 7 0Z - '011433073196</p>,DEEP,,"",Masala Powder,true,Title,Default Title,,,,,,,,'011433073196,200.0,,-78,deny,manual,2.99,,true,false,,,,,'011433073196,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-fenugreek-7-0z-apniroots-grocery-1.jpg?v=1747335966,1,DEEP FENUGREEK 7 0Z - apniroots Grocery,false,,,,,,,,,,,,,,'23.0,'20.0,,,,,,,,,,g,,1.15,active
deep-fenugreek-7-0z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-fenugreek-7-0z-apniroots-grocery-2.jpg?v=1747335966,2,DEEP FENUGREEK 7 0Z - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep-fennel-seeds-200g,DEEP  -  FENNEL SEEDS  -  200GM,<p>DEEP FENNEL SEEDS 200G - '011433073172</p>,DEEP,,"",Masala Powder,true,Title,Default Title,,,,,,,,'011433073172,200.0,,-98,deny,manual,3.99,,true,false,,,,,'011433073172,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-fennel-seeds-200g-apniroots-grocery-1.jpg?v=1747335967,1,DEEP FENNEL SEEDS 200G - apniroots Grocery,false,,,,,,,,,,,,,,'55.0,'20.0,,,,,,,,,,g,,2.75,active
deep-fennel-seeds-200g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-fennel-seeds-200g-apniroots-grocery-2.jpg?v=1747335967,2,DEEP FENNEL SEEDS 200G - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep-fennel-seeds-14oz,DEEP FENNEL SEEDS 14OZ,<p>DEEP FENNEL SEEDS 14OZ - '011433071178</p>,DEEP,,"",Masala Powder,true,Title,Default Title,,,,,,,,'011433071178,396.0,,-30,deny,manual,7.49,,true,false,,,,,'011433071178,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-fennel-seeds-14oz-apniroots-grocery-1.jpg?v=1747335968,1,DEEP FENNEL SEEDS 14OZ - apniroots Grocery,false,,,,,,,,,,,,,,'115.0,'20.0,,,,,,,,,,g,,5.75,active
deep-fennel-seeds-14oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-fennel-seeds-14oz-apniroots-grocery-2.jpg?v=1747335968,2,DEEP FENNEL SEEDS 14OZ - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep-fennel-seed-800g,DEEP  -  FENNEL SEED  -  800GM,<p>DEEP FENNEL SEED 800G - '011433156813</p>,DEEP,,"",Masala Powder,true,Title,Default Title,,,,,,,,'011433156813,800.0,,-30,deny,manual,11.99,,true,false,,,,,'011433156813,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-fennel-seed-800g-apniroots-grocery-1.jpg?v=1747335969,1,DEEP FENNEL SEED 800G - apniroots Grocery,false,,,,,,,,,,,,,,'70.0,'10.0,,,,,,,,,,g,,7.00,active
deep-fennel-seed-800g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-fennel-seed-800g-apniroots-grocery-2.jpg?v=1747335969,2,DEEP FENNEL SEED 800G - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep-fennel-powder-200g,DEEP FENNEL POWDER 200G,<p>DEEP FENNEL POWDER 200G - '011433114677</p>,DEEP,,"",Masala Powder,false,Title,Default Title,,,,,,,,'011433114677,200.0,,-14,deny,manual,3.99,,true,false,,,,,'011433114677,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-fennel-powder-200g-apniroots-grocery-1.jpg?v=1734167296,1,DEEP FENNEL POWDER 200G - apniroots Grocery,false,,,,,,,,,,,,,,,,,,,,,,,,,g,,,archived
deep-fennel-powder-200g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-fennel-powder-200g-apniroots-grocery-2.jpg?v=1734167296,2,DEEP FENNEL POWDER 200G - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep-fasting-mix-1lb,DEEP FASTING MIX 1LB,<p>DEEP FASTING MIX 1LB - '011433153720</p>,DEEP,,"",Flour,false,Title,Default Title,,,,,,,,'011433153720,453.0,shopify,0,deny,manual,3.00,,true,false,,,,,'011433153720,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-fasting-mix-1lb-apniroots-grocery-1.jpg?v=1734167296,1,DEEP FASTING MIX 1LB - apniroots Grocery,false,,,,,,,,,,,,,,,,,,,,,,,,,g,,,archived
deep-fasting-mix-1lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-fasting-mix-1lb-apniroots-grocery-2.jpg?v=1734167296,2,DEEP FASTING MIX 1LB - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep-fansi-340g,DEEP  -  FANSI  -  340GM,<p>DEEP FANSI 340G - '011433159890</p>,DEEP,Uncategorized,"","donotship, Frozen Vegetables",true,Title,Default Title,,,,,,,,'011433159890,340.0,,-46,deny,manual,2.99,,true,false,,,,,'011433159890,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-fansi-340g-apniroots-grocery-1.jpg?v=1747335970,1,DEEP FANSI 340G - apniroots Grocery,false,,,,,,,,,,,,,,'42.0,'24.0,,,,,,,,,,g,,1.75,active
deep-fansi-340g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-fansi-340g-apniroots-grocery-2.jpg?v=1747335970,2,DEEP FANSI 340G - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep-family-pck-bhatura-1-24kg,DEEP FAMILY PCK BHATURA 1.24KG,<p>DEEP FAMILY PCK BHATURA 1.24KG - '011433160421</p>,DEEP,,"","donotship, Paratha & Roti",true,Title,Default Title,,,,,,,,'011433160421,1240.0,,-22,deny,manual,11.99,,true,false,,,,,'011433160421,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-family-pck-bhatura-1-24kg-apniroots-grocery-1.jpg?v=1747335972,1,DEEP FAMILY PCK BHATURA 1.24KG - apniroots Grocery,false,,,,,,,,,,,,,,'58.0,'8.0,,,,,,,,,,g,,7.25,active
deep-family-pck-bhatura-1-24kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-family-pck-bhatura-1-24kg-apniroots-grocery-2.jpg?v=1747335973,2,DEEP FAMILY PCK BHATURA 1.24KG - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep-family-p-garlic-naan,DEEP FAMILY P. GARLIC NAAN,<p>DEEP FAMILY P. GARLIC NAAN - '011433161282</p>,DEEP,,"","donotship, Naan",true,Title,Default Title,,,,,,,,'011433161282,1000.0,,-139,deny,manual,10.99,,true,false,,,,,'011433161282,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-family-p-garlic-naan-apniroots-grocery-1.jpg?v=1747335973,1,DEEP FAMILY P. GARLIC NAAN - apniroots Grocery,false,,,,,,,,,,,,,,'62.0,'8.0,,,,,,,,,,g,,7.75,active
deep-family-p-garlic-naan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-family-p-garlic-naan-apniroots-grocery-2.jpg?v=1747335973,2,DEEP FAMILY P. GARLIC NAAN - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep-falsa-340gm,DEEP  -  FALSA  -  340GM,<p>DEEP FALSA 340GM - '011433162319</p>,DEEP,,"","donotship, Frozen Vegetables",true,Title,Default Title,,,,,,,,'011433162319,340.0,,-68,deny,manual,4.99,,true,false,,,,,'011433162319,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-falsa-340gm-apniroots-grocery-1.jpg?v=1747335974,1,DEEP FALSA 340GM - apniroots Grocery,false,,,,,,,,,,,,,,'90.0,'24.0,,,,,,,,,,g,,3.75,active
deep-falsa-340gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-falsa-340gm-apniroots-grocery-2.jpg?v=1747335974,2,DEEP FALSA 340GM - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep-falafel-nuggets-360gm,DEEP  -  FALAFEL NUGGETS  -  360GM,<p>DEEP FALAFEL NUGGETS 360GM - '011433163071</p>,DEEP,,"","donotship, Frozen Ready to Eat",true,Title,Default Title,,,,,,,,'011433163071,360.0,shopify,0,deny,manual,3.99,,true,false,,,,,'011433163071,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-falafel-nuggets-360gm-apniroots-grocery-1.jpg?v=1747335975,1,DEEP FALAFEL NUGGETS 360GM - apniroots Grocery,false,,,,,,,,,,,,,,'49.5,'18.0,,,,,,,,,,g,,2.75,active
deep-falafel-nuggets-360gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-falafel-nuggets-360gm-apniroots-grocery-2.jpg?v=1747335975,2,DEEP FALAFEL NUGGETS 360GM - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep-fafda-350g,DEEP FAFDA 350G,<p>DEEP FAFDA 350G - '011433151023</p>,DEEP,,"",Namkeen,true,Title,Default Title,,,,,,,,'011433151023,350.0,,-8,deny,manual,9.99,,true,true,,,,,'011433151023,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-fafda-350g-apniroots-grocery-1.jpg?v=1734167301,1,DEEP FAFDA 350G - apniroots Grocery,false,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
deep-fafda-350g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-fafda-350g-apniroots-grocery-2.jpg?v=1734167301,2,DEEP FAFDA 350G - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep-fafda,DEEP FAFDA,<p>DEEP FAFDA - '011433150583</p>,DEEP,Uncategorized,"","donotship, Paratha & Roti",true,Title,Default Title,,,,,,,,'011433150583,200.0,,-54,deny,manual,2.99,3.49,true,false,,,,,'011433150583,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-fafda-apniroots-grocery-1.jpg?v=1747335976,1,DEEP FAFDA - apniroots Grocery,false,,,,,,,,,,,,,,'78.0,'12.0,,,,,,,,,,g,,6.50,active
deep-fafda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-fafda-apniroots-grocery-2.jpg?v=1747335976,2,DEEP FAFDA - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep-fada-cracked-wheat-sm-2lb,DEEP FADA CRACKED WHEAT SM-2LB,<p>DEEP FADA CRACKED WHEAT SM-2LB - '011433158237</p>,DEEP,,"",Flour,false,Title,Default Title,,,,,,,,'011433158237,907.0,shopify,0,deny,manual,3.49,,true,false,,,,,'011433158237,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-fada-cracked-wheat-sm-2lb-apniroots-grocery-1.jpg?v=1734167302,1,DEEP FADA CRACKED WHEAT SM-2LB - apniroots Grocery,false,,,,,,,,,,,,,,,,,,,,,,,,,g,,,archived
deep-fada-cracked-wheat-sm-2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-fada-cracked-wheat-sm-2lb-apniroots-grocery-2.jpg?v=1734167302,2,DEEP FADA CRACKED WHEAT SM-2LB - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep-ex-hot-chilli-powd-400g,DEEP EX. HOT CHILLI POWD 400G,<p>DEEP EX. HOT CHILLI POWD 400G - '011433111744</p>,DEEP,,"",Masala Powder,false,Title,Default Title,,,,,,,,'011433111744,400.0,,-5,deny,manual,4.99,,true,false,,,,,'011433111744,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-ex-hot-chilli-powd-400g-apniroots-grocery-1.jpg?v=1734167303,1,DEEP EX. HOT CHILLI POWD 400G - apniroots Grocery,false,,,,,,,,,,,,,,,,,,,,,,,,,g,,,archived
deep-ex-hot-chilli-powd-400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-ex-hot-chilli-powd-400g-apniroots-grocery-2.jpg?v=1734167303,2,DEEP EX. HOT CHILLI POWD 400G - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep-dudhi-340gm,DEEP DUDHI 340GM,<p>DEEP DUDHI 340GM - '011433160605</p>,DEEP,,"","donotship, Frozen Vegetables",false,Title,Default Title,,,,,,,,'011433160605,340.0,shopify,0,deny,manual,2.99,,true,false,,,,,'011433160605,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-dudhi-340gm-apniroots-grocery-1.jpg?v=1734167304,1,DEEP DUDHI 340GM - apniroots Grocery,false,,,,,,,,,,,,,,,,,,,,,,,,,g,,,archived
deep-dudhi-340gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-dudhi-340gm-apniroots-grocery-2.jpg?v=1734167304,2,DEEP DUDHI 340GM - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep-dry-dates-200gm,DEEP  -  DRY DATES  -  200GM,<p>DEEP DRY DATES 200GM - '011433114455</p>,DEEP,,"",Dal & Lentils,true,Title,Default Title,,,,,,,,'011433114455,200.0,,-30,deny,manual,3.99,,true,false,,,,,'011433114455,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-dry-dates-200gm-apniroots-grocery-1.jpg?v=1747335977,1,DEEP DRY DATES 200GM - apniroots Grocery,false,,,,,,,,,,,,,,'40.0,'20.0,,,,,,,,,,g,,2.00,active
deep-dry-dates-200gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-dry-dates-200gm-apniroots-grocery-2.jpg?v=1747335977,2,DEEP DRY DATES 200GM - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep-dill-seed-200g,DEEP DILL SEED 200G,<p>DEEP DILL SEED 200G - '011433112703</p>,DEEP,,"",Masala Powder,false,Title,Default Title,,,,,,,,'011433112703,200.0,,-1,deny,manual,2.99,,true,false,,,,,'011433112703,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-dill-seed-200g-apniroots-grocery-1.jpg?v=1734167305,1,DEEP DILL SEED 200G - apniroots Grocery,false,,,,,,,,,,,,,,,,,,,,,,,,,g,,,archived
deep-dill-seed-200g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-dill-seed-200g-apniroots-grocery-2.jpg?v=1734167305,2,DEEP DILL SEED 200G - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep-diet-chiwda-283g,DEEP  -  DIET CHIWDA  -  283GM,<p>DEEP DIET CHIWDA 283G - '011433160360</p>,DEEP,,"",Namkeen,true,Title,Default Title,,,,,,,,'011433160360,283.0,,-19,deny,manual,3.49,,true,true,,,,,'011433160360,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-diet-chiwda-283g-apniroots-grocery-1.jpg?v=1747335978,1,DEEP DIET CHIWDA 283G - apniroots Grocery,false,,,,,,,,,,,,,,'37.5,'15.0,,,,,,,,,,g,,2.50,active
deep-diet-chiwda-283g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-diet-chiwda-283g-apniroots-grocery-2.jpg?v=1747335978,2,DEEP DIET CHIWDA 283G - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep-dhokla-flour-2lb,DEEP  -  DHOKLA FLOUR  -  2LB,<p>Deep - Dhokla Flour - 2lb - '011433113748</p>,DEEP,,"",Flour,true,Title,Default Title,,,,,,,,'011433113748,907.0,,-17,deny,manual,3.99,,true,false,,,,,'011433113748,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-dhokla-flour-2lb-apniroots-grocery-1.jpg?v=1747335979,1,Deep - Dhokla Flour - 2lb - apniroots Grocery,false,,,,,,,,,,,,,,'45.0,'20.0,,,,,,,,,,g,,2.25,active
deep-dhokla-flour-2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-dhokla-flour-2lb-apniroots-grocery-2.jpg?v=1747335979,2,Deep - Dhokla Flour - 2lb - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep-delhi-samosas-680gm12pcs,DEEP  -  DELHI SAMOSAS  -  680GM(12PCS,<p>DEEP DELHI SAMOSAS 680GM(12PCS - '011433161404</p>,DEEP,Uncategorized,"","donotship, Frozen Ready to Eat",true,Title,Default Title,,,,,,,,'011433161404,680.0,,-59,deny,manual,6.99,,true,false,,,,,'011433161404,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-delhi-samosas-680gm-12pcs-apniroots-grocery-1.jpg?v=1747335979,1,DEEP DELHI SAMOSAS 680GM(12PCS - apniroots Grocery,false,,,,,,,,,,,,,,'60.0,'12.0,,,,,,,,,,g,,5.00,active
deep-delhi-samosas-680gm12pcs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-delhi-samosas-680gm-12pcs-apniroots-grocery-2.jpg?v=1747335980,2,DEEP DELHI SAMOSAS 680GM(12PCS - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep-date-tamrind-16fl-oz,DEEP DATE TAMRIND 16FL.OZ,<p>DEEP DATE TAMRIND 16FL.OZ - '011433114806</p>,DEEP,,"",Chutney & Sauces,false,Title,Default Title,,,,,,,,'011433114806,450.0,shopify,0,deny,manual,6.99,,true,false,,,,,'011433114806,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-date-tamrind-16fl-oz-apniroots-grocery-1.jpg?v=1734167307,1,DEEP DATE TAMRIND 16FL.OZ - apniroots Grocery,false,,,,,,,,,,,,,,,,,,,,,,,,,g,,,archived
deep-date-tamrind-16fl-oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-date-tamrind-16fl-oz-apniroots-grocery-2.jpg?v=1734167307,2,DEEP DATE TAMRIND 16FL.OZ - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep-dal-makhani-283gm,DEEP  -  DAL MAKHANI  -  283GM,<p>Deep - Dal Makhani - 283gm - '011433031554</p>,DEEP,,"","donotship, Frozen Ready to Eat",true,Title,Default Title,,,,,,,,'011433031554,283.0,,-22,deny,manual,4.99,,true,false,,,,,'011433031554,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-dal-makhani-283gm-apniroots-grocery-1.jpg?v=1747335980,1,Deep - Dal Makhani - 283gm - apniroots Grocery,false,,,,,,,,,,,,,,'42.0,'12.0,,,,,,,,,,g,,3.50,active
deep-dal-makhani-283gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-dal-makhani-283gm-apniroots-grocery-2.jpg?v=1747335980,2,Deep - Dal Makhani - 283gm - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep-dahi-papdi-aloo-tikki-380,DEEP DAHI PAPDI ALOO TIKKI 380,<p>DEEP DAHI PAPDI ALOO TIKKI 380 - '011433163057</p>,DEEP,,"","donotship, Frozen Ready to Eat",true,Title,Default Title,,,,,,,,'011433163057,380.0,,-31,deny,manual,3.99,,true,false,,,,,'011433163057,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-dahi-papdi-aloo-tikki-380-apniroots-grocery-1.jpg?v=1747335981,1,DEEP DAHI PAPDI ALOO TIKKI 380 - apniroots Grocery,false,,,,,,,,,,,,,,'49.5,'18.0,,,,,,,,,,g,,2.75,active
deep-dahi-papdi-aloo-tikki-380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-dahi-papdi-aloo-tikki-380-apniroots-grocery-2.jpg?v=1747335982,2,DEEP DAHI PAPDI ALOO TIKKI 380 - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep-dahi-907gm,DEEP DAHI 907GM,<p>DEEP DAHI 907GM - '011433119740</p>,DEEP,,"","donotship, Yogurt Dahi",false,Title,Default Title,,,,,,,,'011433119740,907.0,shopify,0,deny,manual,3.99,,true,false,,,,,'011433119740,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/deep-dahi-907gm-apniroots-grocery-1.jpg?v=1734167309,1,DEEP DAHI 907GM - apniroots Grocery,false,,,,,,,,,,,,,,,,,,,,,,,,,g,,,archived
